owner_acronym,total_entries,total_contracts,total_amendments
ssc,54,25,29
pspc,24,18,6
gac,20,11,9
dnd,17,12,5
ircc,7,3,4
tc,4,4,0
ps,4,4,0
stats,3,3,0
pptc,3,2,1
cra,2,1,1
elections,2,2,0
ic,2,2,0
phac,1,1,0
pco,1,1,0
irb,1,1,0
tbs,1,1,0
hc,1,1,0
