owner_acronym,total_entries,total_contracts,total_amendments
ssc,152,73,79
ircc,85,45,40
esdc,52,39,13
pspc,24,18,6
tc,20,7,13
gac,19,17,2
hc,18,10,8
phac,18,10,8
cbsa,16,12,4
pco,13,8,5
inac,11,11,0
pptc,9,7,2
dnd,9,9,0
psc,7,3,4
cnsc,6,5,1
csps,6,5,1
cra,5,2,3
ec,5,5,0
rcmp,5,3,2
dfo,5,4,1
fin,4,2,2
ic,3,3,0
elections,3,3,0
infra,3,1,2
ps,2,2,0
nserc,2,1,1
atssc,2,1,1
lac,1,1,0
just,1,1,0
iaac,1,1,0
cta,1,1,0
csa,1,1,0
cfia,1,1,0
nrcan,1,1,0
cas,1,1,0
pc,1,1,0
pch,1,1,0
