owner_acronym,total_entries,total_contracts,total_amendments
pspc,446,244,202
pc,142,84,58
dnd,108,80,28
dfo,82,63,19
tc,20,20,0
rcmp,13,12,1
ec,11,10,1
inac,10,8,2
nrcan,9,8,1
nrc,6,4,2
csa,5,5,0
pch,2,2,0
ijc,1,1,0
hc,1,1,0
gac,1,1,0
