owner_acronym,total_entries,total_contracts,total_amendments
hc,275,258,17
ec,246,242,4
nrc,209,206,3
phac,205,196,9
dnd,151,143,8
agr,144,140,4
nrcan,107,106,1
cfia,54,53,1
dfo,39,35,4
rcmp,29,25,4
ic,19,19,0
cbsa,18,17,1
cgc,16,16,0
csa,14,14,0
cnsc,6,6,0
pc,5,4,1
pch,2,2,0
