owner_acronym,source_year,total_entries,total_contracts,total_amendments
dfo,2010,2,1,1
dfo,2011,5,3,2
dfo,2012,3,1,2
dfo,2013,3,3,0
dfo,2014,7,3,4
dfo,2015,5,2,3
dfo,2016,2,0,2
dfo,2017,1,1,0
dfo,2018,1,0,1
dnd,2010,42,20,22
dnd,2011,56,33,23
dnd,2012,56,32,24
dnd,2013,51,29,22
dnd,2014,65,53,12
dnd,2015,49,35,14
dnd,2016,12,3,9
dnd,2017,18,3,15
dnd,2018,3,0,3
dnd,2019,4,0,4
ec,2013,1,1,0
gac,2012,1,1,0
hc,2010,1,1,0
hc,2011,1,0,1
ircc,2010,1,1,0
ircc,2011,2,0,2
ircc,2012,1,0,1
phac,2010,1,1,0
phac,2011,1,0,1
pptc,2010,2,1,1
pptc,2011,1,0,1
pptc,2013,1,0,1
pspc,2010,1,1,0
ssc,2012,5,2,3
ssc,2013,2,2,0
