owner_acronym,total_entries,total_contracts,total_amendments
dnd,139,109,30
pspc,136,52,84
dfo,42,29,13
nrc,42,23,19
rcmp,31,25,6
ec,28,21,7
agr,23,19,4
csc,16,14,2
gac,9,8,1
cfia,8,2,6
nrcan,5,5,0
pc,5,3,2
hc,4,4,0
tc,2,1,1
ssc,2,2,0
ic,1,1,0
cbsa,1,1,0
csa,1,1,0
cgc,1,1,0
