owner_acronym,total_entries,total_contracts,total_amendments
dnd,1383,1335,48
pc,248,246,2
csc,89,80,9
agr,54,49,5
dfo,51,43,8
rcmp,42,35,7
pspc,17,17,0
nrc,8,4,4
ic,8,8,0
ec,2,1,1
inac,1,1,0
