owner_acronym,source_year,total_entries,total_contracts,total_amendments
acoa,2015,4,3,1
acoa,2016,5,5,0
acoa,2017,3,3,0
acoa,2018,1,1,0
acoa,2019,1,1,0
agr,2013,17,16,1
agr,2014,22,19,3
agr,2015,21,16,5
agr,2016,27,21,6
agr,2017,20,20,0
agr,2018,21,18,3
agr,2019,27,23,4
atssc,2017,1,1,0
atssc,2018,2,2,0
atssc,2019,2,2,0
cas,2017,20,20,0
cas,2018,56,46,10
cas,2019,13,13,0
cbsa,2014,11,11,0
cbsa,2015,18,17,1
cbsa,2016,25,20,5
cbsa,2017,16,12,4
cbsa,2018,23,20,3
cbsa,2019,22,17,5
ced,2010,4,3,1
ced,2011,2,2,0
ced,2012,3,2,1
ced,2013,1,1,0
ced,2014,1,1,0
ced,2015,1,1,0
ced,2016,2,2,0
ced,2017,2,2,0
ced,2018,1,1,0
ced,2019,2,2,0
cer,2015,1,1,0
cer,2017,5,4,1
cer,2018,8,6,2
cfia,2011,8,8,0
cfia,2012,11,10,1
cfia,2013,8,8,0
cfia,2014,10,10,0
cfia,2015,10,7,3
cfia,2016,11,8,3
cfia,2017,10,9,1
cfia,2018,9,9,0
cfia,2019,9,8,1
cihr,2015,2,2,0
cihr,2016,3,2,1
cihr,2017,2,2,0
cihr,2018,3,3,0
cihr,2019,1,1,0
cnsc,2010,3,3,0
cnsc,2011,1,0,1
cnsc,2012,3,3,0
cnsc,2013,7,4,3
cnsc,2014,3,3,0
cnsc,2015,1,0,1
cnsc,2016,5,4,1
cnsc,2017,7,5,2
cnsc,2018,5,5,0
cnsc,2019,4,4,0
cpc,2016,1,1,0
cpc,2017,1,1,0
cpc,2018,3,2,1
cpc,2019,1,0,1
cra,2010,64,45,19
cra,2011,30,9,21
cra,2012,1,1,0
cra,2014,20,19,1
cra,2015,29,29,0
cra,2016,42,40,2
cra,2017,24,15,9
cra,2018,12,10,2
cra,2019,5,1,4
csa,2010,6,6,0
csa,2011,3,3,0
csa,2013,5,5,0
csa,2014,5,5,0
csa,2015,6,6,0
csa,2016,7,4,3
csa,2017,5,3,2
csa,2018,4,3,1
csa,2019,6,5,1
csc,2012,8,2,6
csc,2013,66,56,10
csc,2014,174,144,30
csc,2015,147,106,41
csc,2016,168,112,56
csc,2017,173,108,65
csc,2018,168,96,72
csc,2019,146,95,51
csps,2013,2,2,0
csps,2015,3,3,0
csps,2018,2,2,0
dfo,2010,50,29,21
dfo,2011,34,23,11
dfo,2012,22,19,3
dfo,2013,42,34,8
dfo,2014,40,30,10
dfo,2015,29,17,12
dfo,2016,51,32,19
dfo,2017,43,30,13
dfo,2018,58,40,18
dfo,2019,57,39,18
dnd,2010,164,153,11
dnd,2011,265,235,30
dnd,2012,128,125,3
dnd,2013,240,233,7
dnd,2014,206,184,22
dnd,2015,255,230,25
dnd,2016,104,87,17
dnd,2017,156,121,35
dnd,2018,188,142,46
dnd,2019,205,161,44
ec,2010,20,16,4
ec,2011,23,19,4
ec,2012,22,17,5
ec,2013,21,19,2
ec,2014,21,16,5
ec,2015,19,16,3
ec,2016,23,22,1
ec,2017,21,19,2
ec,2018,7,5,2
ec,2019,36,34,2
elections,2016,1,1,0
elections,2017,3,3,0
elections,2018,7,5,2
elections,2019,8,5,3
esdc,2010,27,27,0
esdc,2011,30,30,0
esdc,2012,9,9,0
esdc,2013,13,13,0
esdc,2014,40,40,0
esdc,2015,49,49,0
esdc,2016,63,57,6
esdc,2017,57,51,6
esdc,2018,94,78,16
esdc,2019,24,15,9
feddev,2011,2,1,1
feddev,2012,2,1,1
feddev,2013,2,1,1
feddev,2014,2,1,1
feddev,2015,2,1,1
feddev,2016,2,1,1
feddev,2018,2,1,1
feddev,2019,1,1,0
fin,2018,1,1,0
fintrac,2010,1,1,0
fintrac,2011,1,1,0
fintrac,2012,3,3,0
fintrac,2016,3,3,0
fintrac,2017,3,2,1
fintrac,2018,4,4,0
gac,2011,2,2,0
gac,2012,8,8,0
gac,2013,9,9,0
gac,2014,21,17,4
gac,2015,20,17,3
gac,2016,26,19,7
gac,2017,25,16,9
gac,2018,26,16,10
gac,2019,24,17,7
hc,2010,2,2,0
hc,2011,9,9,0
hc,2012,12,11,1
hc,2013,6,5,1
hc,2014,16,12,4
hc,2015,15,12,3
hc,2016,26,14,12
hc,2017,23,11,12
hc,2018,18,12,6
hc,2019,17,13,4
iaac,2019,1,1,0
ic,2010,9,9,0
ic,2011,10,8,2
ic,2012,8,7,1
ic,2013,9,7,2
ic,2014,9,8,1
ic,2015,10,10,0
ic,2016,13,11,2
ic,2017,7,7,0
ic,2018,15,9,6
ic,2019,9,8,1
inac,2013,5,5,0
inac,2014,12,12,0
inac,2015,6,6,0
inac,2016,10,8,2
inac,2017,11,9,2
inac,2018,1,1,0
inac,2019,4,4,0
infra,2010,1,1,0
infra,2011,1,1,0
infra,2012,1,1,0
infra,2013,1,1,0
infra,2014,1,1,0
infra,2015,1,1,0
infra,2016,4,3,1
infra,2017,3,2,1
infra,2018,3,3,0
infra,2019,1,1,0
irb,2019,13,11,2
ircc,2010,49,43,6
ircc,2011,53,51,2
ircc,2012,61,54,7
ircc,2013,53,51,2
ircc,2014,20,18,2
ircc,2015,21,19,2
ircc,2016,17,12,5
ircc,2017,24,21,3
ircc,2018,25,20,5
ircc,2019,34,16,18
isc,2018,1,1,0
just,2010,6,6,0
just,2011,10,8,2
just,2012,9,8,1
just,2013,14,12,2
just,2014,13,8,5
just,2015,15,14,1
just,2016,14,12,2
just,2017,12,12,0
just,2018,17,16,1
just,2019,24,15,9
lac,2013,6,6,0
lac,2014,7,7,0
lac,2015,7,7,0
lac,2016,7,7,0
lac,2017,7,7,0
lac,2018,16,16,0
mgerc,2017,1,1,0
mpcc,2017,1,1,0
mpcc,2018,1,1,0
mpcc,2019,1,0,1
nbc,2019,3,3,0
nrc,2010,26,23,3
nrc,2011,27,24,3
nrc,2012,25,21,4
nrc,2013,25,23,2
nrc,2014,12,9,3
nrc,2015,28,23,5
nrc,2016,31,20,11
nrc,2017,33,23,10
nrc,2018,26,22,4
nrc,2019,31,20,11
nrcan,2011,4,4,0
nrcan,2012,3,3,0
nrcan,2013,8,7,1
nrcan,2014,11,10,1
nrcan,2015,15,10,5
nrcan,2016,16,12,4
nrcan,2017,15,11,4
nrcan,2018,25,18,7
nrcan,2019,19,14,5
nserc,2017,1,1,0
nserc,2018,1,1,0
nserc,2019,1,1,0
osfi,2016,4,4,0
osfi,2017,4,3,1
osfi,2018,10,8,2
osfi,2019,4,4,0
pbc,2010,4,4,0
pbc,2011,4,4,0
pbc,2012,4,4,0
pbc,2013,1,1,0
pbc,2018,1,1,0
pbc,2019,1,1,0
pc,2010,16,16,0
pc,2011,14,14,0
pc,2012,16,16,0
pc,2013,15,14,1
pc,2014,21,17,4
pc,2015,18,16,2
pc,2016,26,22,4
pc,2017,28,24,4
pc,2018,32,25,7
pc,2019,32,27,5
pch,2010,1,1,0
pch,2011,2,1,1
pch,2012,1,1,0
pch,2013,1,1,0
pch,2014,2,2,0
pch,2015,3,3,0
pch,2016,5,5,0
pch,2017,9,7,2
pch,2018,3,3,0
pch,2019,5,5,0
pco,2010,9,5,4
pco,2011,11,9,2
pco,2012,2,0,2
pco,2013,2,1,1
pco,2014,7,5,2
pco,2015,9,5,4
pco,2016,9,6,3
pco,2017,13,10,3
pco,2018,9,9,0
pco,2019,12,9,3
phac,2010,2,2,0
phac,2011,9,9,0
phac,2012,12,11,1
phac,2013,6,5,1
phac,2014,16,12,4
phac,2015,15,12,3
phac,2016,21,12,9
phac,2018,3,3,0
phac,2019,11,11,0
ppsc,2010,3,3,0
ppsc,2011,5,5,0
ppsc,2012,4,4,0
ppsc,2013,6,6,0
ppsc,2014,6,6,0
ppsc,2015,8,7,1
ppsc,2016,4,3,1
ppsc,2017,7,7,0
ppsc,2018,12,11,1
ppsc,2019,10,10,0
pptc,2010,29,28,1
pptc,2011,70,70,0
pptc,2012,2,2,0
pptc,2013,40,37,3
pptc,2014,2,2,0
ps,2010,4,4,0
ps,2011,6,6,0
ps,2012,3,3,0
ps,2013,1,1,0
ps,2014,2,2,0
ps,2016,1,1,0
ps,2017,1,1,0
ps,2018,2,2,0
ps,2019,1,1,0
psc,2011,2,1,1
psc,2013,1,1,0
pspc,2010,107,89,18
pspc,2011,99,84,15
pspc,2012,141,115,26
pspc,2013,159,113,46
pspc,2014,164,124,40
pspc,2015,148,104,44
pspc,2016,153,94,59
pspc,2017,150,112,38
pspc,2018,144,112,32
pspc,2019,162,109,53
rcmp,2010,55,41,14
rcmp,2011,31,30,1
rcmp,2012,47,41,6
rcmp,2013,60,51,9
rcmp,2014,103,97,6
rcmp,2015,130,114,16
rcmp,2016,205,155,50
rcmp,2017,136,103,33
rcmp,2018,141,126,15
rcmp,2019,109,73,36
ssc,2012,10,7,3
ssc,2013,27,22,5
ssc,2014,2,1,1
ssc,2015,9,8,1
ssc,2016,15,11,4
ssc,2017,15,11,4
ssc,2018,28,25,3
ssc,2019,15,14,1
stats,2010,7,7,0
stats,2011,2,2,0
stats,2012,3,3,0
stats,2013,4,4,0
stats,2014,2,1,1
stats,2015,1,1,0
stats,2016,5,5,0
stats,2018,2,2,0
stats,2019,3,3,0
tbs,2010,5,2,3
tbs,2017,5,2,3
tbs,2018,6,2,4
tbs,2019,3,2,1
tc,2011,19,19,0
tc,2012,19,16,3
tc,2013,7,6,1
tc,2014,19,17,2
tc,2015,12,10,2
tc,2016,13,13,0
tc,2017,10,9,1
tc,2018,15,12,3
tc,2019,14,12,2
vac,2010,4,4,0
vac,2011,16,14,2
vac,2012,3,3,0
vac,2013,7,7,0
vac,2014,7,7,0
vac,2015,6,6,0
vac,2016,3,3,0
vac,2017,9,8,1
vac,2018,11,8,3
vac,2019,19,9,10
vrab,2011,4,4,0
vrab,2012,2,2,0
vrab,2015,2,2,0
vrab,2018,1,1,0
vrab,2019,1,1,0
