owner_acronym,total_entries,total_contracts,total_amendments
dnd,122,105,17
dfo,112,71,41
ic,59,57,2
pco,40,33,7
nrc,36,12,24
ec,23,20,3
pch,21,18,3
gac,20,18,2
pc,18,14,4
fin,16,7,9
agr,15,11,4
ircc,14,12,2
ps,13,13,0
nrcan,12,6,6
rcmp,12,9,3
esdc,12,12,0
cra,11,8,3
inac,11,8,3
vac,9,9,0
csa,9,7,2
just,9,9,0
pspc,9,8,1
cnsc,7,4,3
psc,6,6,0
stats,6,6,0
csps,4,2,2
isc,4,4,0
cer,4,4,0
pptc,3,3,0
oag,3,3,0
infra,2,1,1
hc,1,1,0
nsira,1,1,0
phac,1,1,0
cpc,1,1,0
