owner_acronym,total_entries,total_contracts,total_amendments
ircc,128,52,76
dnd,51,36,15
cra,16,10,6
esdc,15,11,4
stats,10,9,1
tc,9,8,1
pspc,9,7,2
rcmp,8,4,4
nrcan,8,7,1
cfia,7,3,4
inac,6,6,0
cbsa,6,1,5
dfo,6,4,2
agr,5,3,2
elections,4,3,1
fin,3,2,1
ssc,3,2,1
ic,3,2,1
pptc,2,2,0
cihr,2,2,0
csa,1,1,0
cnsc,1,1,0
phac,1,1,0
isc,1,1,0
ec,1,1,0
pc,1,1,0
gac,1,1,0
csc,1,1,0
