owner_acronym,total_entries,total_contracts,total_amendments
dnd,520,504,16
pc,268,261,7
rcmp,176,169,7
dfo,161,147,14
csc,102,99,3
ec,80,80,0
cbsa,46,45,1
cfia,35,34,1
agr,31,24,7
nrcan,28,28,0
tc,28,28,0
ic,26,25,1
hc,24,23,1
nrc,15,15,0
gac,15,15,0
phac,13,12,1
pspc,12,12,0
cra,7,7,0
acoa,6,6,0
inac,6,6,0
esdc,4,4,0
cnsc,3,3,0
ssc,3,3,0
pch,2,2,0
isc,2,2,0
pco,2,2,0
ps,2,2,0
fin,1,1,0
cannor,1,1,0
