owner_acronym,total_entries,total_contracts,total_amendments
dnd,105,97,8
vac,20,19,1
acoa,9,8,1
cbsa,7,3,4
ssc,7,4,3
dfo,7,6,1
esdc,6,6,0
gac,5,5,0
ircc,4,4,0
cra,4,2,2
nrcan,4,4,0
ps,3,2,1
stats,3,3,0
ic,2,2,0
tbs,2,1,1
tc,2,2,0
pc,1,1,0
phac,1,1,0
ec,1,1,0
pspc,1,1,0
cnsc,1,1,0
inac,1,1,0
cfia,1,1,0
hc,1,1,0
lac,1,1,0
vrab,1,1,0
