owner_acronym,total_entries,total_contracts,total_amendments
dnd,3958,3870,88
pc,367,353,14
csc,352,298,54
agr,231,152,79
dfo,209,197,12
hc,66,64,2
tc,59,49,10
phac,58,56,2
rcmp,41,30,11
pspc,30,22,8
isc,19,19,0
nrc,18,12,6
vac,14,10,4
ec,11,8,3
csa,1,1,0
