owner_acronym,source_year,total_entries,total_contracts,total_amendments
cbsa,2017,1,1,0
csa,2011,1,1,0
csa,2013,1,1,0
csa,2015,1,1,0
csa,2017,1,1,0
csa,2019,1,0,1
dfo,2011,2,2,0
dfo,2016,1,1,0
dfo,2019,1,1,0
dnd,2010,19,15,4
dnd,2011,61,48,13
dnd,2012,36,23,13
dnd,2013,54,43,11
dnd,2014,29,25,4
dnd,2015,43,39,4
dnd,2016,19,15,4
dnd,2017,8,6,2
dnd,2018,14,12,2
dnd,2019,13,12,1
ec,2011,1,1,0
fin,2014,1,1,0
gac,2010,1,1,0
hc,2010,1,1,0
nrc,2010,3,3,0
nrc,2011,1,1,0
nrc,2013,1,1,0
nrc,2014,4,4,0
nrc,2015,2,2,0
nrc,2016,1,1,0
nrc,2017,3,3,0
nrc,2018,2,2,0
nrc,2019,1,1,0
pc,2010,1,1,0
pco,2011,1,1,0
pco,2013,2,1,1
pco,2017,1,1,0
phac,2010,1,1,0
ps,2010,1,1,0
ps,2011,1,1,0
ps,2013,2,2,0
pspc,2016,1,1,0
pspc,2017,2,2,0
rcmp,2010,2,2,0
rcmp,2012,1,1,0
rcmp,2014,1,1,0
ssc,2014,2,2,0
tc,2011,9,9,0
tc,2012,6,5,1
tc,2013,8,8,0
tc,2014,1,1,0
tc,2016,1,1,0
tc,2019,1,1,0
tsb,2018,1,1,0
