owner_acronym,source_year,total_entries,total_contracts,total_amendments
agr,2014,1,1,0
agr,2016,1,1,0
agr,2017,2,1,1
agr,2018,1,0,1
atssc,2016,1,1,0
cbsa,2014,8,8,0
cbsa,2015,6,5,1
cbsa,2016,7,5,2
cbsa,2017,10,3,7
cbsa,2018,4,2,2
cbsa,2019,2,2,0
cfia,2013,10,5,5
cfia,2014,2,1,1
cfia,2017,2,2,0
cfia,2019,3,1,2
cnsc,2010,2,1,1
cnsc,2017,5,4,1
cnsc,2018,4,0,4
cra,2018,3,2,1
cra,2019,4,1,3
dfo,2010,3,1,2
dfo,2011,11,7,4
dfo,2012,4,2,2
dfo,2014,1,1,0
dfo,2018,1,1,0
dnd,2019,2,2,0
ec,2015,1,1,0
ec,2016,1,1,0
ec,2017,2,2,0
ec,2018,4,2,2
elections,2018,3,3,0
elections,2019,4,2,2
esdc,2019,21,15,6
gac,2011,2,2,0
gac,2012,6,4,2
gac,2013,4,3,1
gac,2014,3,2,1
gac,2015,2,1,1
gac,2016,1,1,0
gac,2017,2,0,2
gac,2018,8,4,4
gac,2019,9,3,6
ic,2012,1,1,0
ic,2013,3,0,3
ic,2014,3,1,2
ic,2015,4,1,3
ic,2018,4,4,0
ic,2019,6,3,3
inac,2015,1,1,0
inac,2016,1,1,0
inac,2019,3,3,0
infra,2014,1,1,0
infra,2019,1,1,0
irb,2019,2,2,0
ircc,2010,1,1,0
just,2019,1,1,0
lac,2015,2,1,1
lac,2016,2,1,1
lac,2017,1,0,1
lac,2018,1,0,1
lac,2019,2,0,2
nrc,2013,3,2,1
nrc,2014,7,4,3
nrc,2015,5,2,3
nrc,2016,9,2,7
nrc,2017,19,6,13
nrc,2018,33,9,24
nrc,2019,20,2,18
nrcan,2014,1,1,0
nrcan,2015,1,1,0
nrcan,2016,4,2,2
nrcan,2017,4,3,1
nrcan,2018,4,2,2
nrcan,2019,10,5,5
ocol,2017,3,1,2
ocol,2018,2,2,0
ocol,2019,2,1,1
pch,2017,1,1,0
pco,2019,2,2,0
pspc,2010,1,1,0
pspc,2019,2,2,0
ssc,2012,1,1,0
ssc,2013,3,1,2
ssc,2014,1,1,0
ssc,2015,1,1,0
ssc,2016,7,5,2
ssc,2017,26,17,9
ssc,2018,22,5,17
ssc,2019,17,9,8
stats,2010,1,1,0
stats,2011,2,2,0
stats,2014,1,1,0
stats,2015,1,1,0
stats,2018,1,1,0
stats,2019,1,1,0
tbs,2016,1,1,0
tbs,2018,1,1,0
tbs,2019,2,2,0
tc,2011,8,4,4
tc,2012,2,0,2
tc,2013,3,2,1
tc,2014,3,2,1
tc,2015,3,1,2
tc,2016,2,0,2
tc,2017,7,6,1
tc,2018,4,3,1
tc,2019,31,21,10
