owner_acronym,source_year,total_entries,total_contracts,total_amendments
agr,2014,5,4,1
agr,2015,3,1,2
agr,2016,5,3,2
agr,2017,3,3,0
agr,2018,1,1,0
agr,2019,1,1,0
cc,2012,2,2,0
cfia,2012,2,2,0
cfia,2015,1,1,0
cfia,2016,1,1,0
csc,2013,1,1,0
csc,2014,2,2,0
csc,2015,6,6,0
csc,2016,7,6,1
csc,2017,5,5,0
csc,2018,3,2,1
csc,2019,1,1,0
dfo,2010,2,1,1
dfo,2013,3,3,0
dfo,2014,17,13,4
dfo,2015,27,20,7
dfo,2016,38,27,11
dfo,2017,30,25,5
dfo,2018,53,43,10
dfo,2019,45,37,8
dnd,2010,5,5,0
dnd,2011,2,2,0
dnd,2012,3,3,0
dnd,2013,9,9,0
dnd,2014,22,22,0
dnd,2015,20,20,0
dnd,2016,14,14,0
dnd,2017,7,5,2
dnd,2018,28,18,10
dnd,2019,12,3,9
ec,2012,1,1,0
ec,2013,2,2,0
ec,2014,4,4,0
ec,2015,4,3,1
ec,2016,2,2,0
ec,2017,1,1,0
ec,2019,3,2,1
gac,2013,1,1,0
gac,2014,2,2,0
gac,2015,3,3,0
gac,2017,7,7,0
gac,2018,6,6,0
gac,2019,10,7,3
hc,2014,2,2,0
hc,2016,1,1,0
hc,2017,1,1,0
hc,2018,1,1,0
hc,2019,1,1,0
ic,2013,2,2,0
ic,2014,2,1,1
ic,2015,4,4,0
ic,2016,5,4,1
ic,2017,3,2,1
ic,2018,4,4,0
ic,2019,1,1,0
inac,2013,2,2,0
inac,2014,1,1,0
inac,2015,3,2,1
infra,2019,1,1,0
nrc,2012,1,1,0
nrc,2013,3,3,0
nrc,2014,7,6,1
nrc,2015,4,4,0
nrc,2016,5,5,0
nrc,2017,4,4,0
nrc,2018,5,4,1
nrc,2019,5,3,2
nrcan,2011,4,4,0
nrcan,2012,2,2,0
nrcan,2013,7,7,0
nrcan,2014,12,11,1
nrcan,2015,12,12,0
nrcan,2016,7,5,2
nrcan,2017,10,8,2
nrcan,2018,17,16,1
nrcan,2019,10,4,6
pc,2010,2,2,0
pc,2012,1,1,0
pc,2013,2,2,0
pc,2014,32,26,6
pc,2015,64,47,17
pc,2016,78,42,36
pc,2017,76,42,34
pc,2018,92,47,45
pc,2019,66,26,40
phac,2014,2,2,0
phac,2016,1,1,0
phac,2018,1,1,0
phac,2019,1,1,0
ps,2013,1,1,0
pspc,2010,3,2,1
pspc,2011,18,16,2
pspc,2012,25,17,8
pspc,2013,53,45,8
pspc,2014,110,84,26
pspc,2015,136,90,46
pspc,2016,167,102,65
pspc,2017,142,88,54
pspc,2018,140,73,67
pspc,2019,128,69,59
rcmp,2014,3,3,0
rcmp,2016,3,3,0
rcmp,2017,7,7,0
rcmp,2018,1,1,0
rcmp,2019,1,1,0
tc,2013,1,1,0
tc,2014,3,3,0
tc,2015,3,3,0
tc,2016,5,5,0
tc,2017,2,2,0
tc,2018,2,2,0
tc,2019,4,4,0
